"id","grade","cal_year","measure","score","time","program_year","student_year","domain_type","grade_diff","time_c"
170810,8,2009,"cap",13,1,1,"170810_2009","literacy",5,-0.5
170810,8,2009,"punc",13,1,1,"170810_2009","literacy",5,-0.5
170810,8,2009,"ue",13,1,1,"170810_2009","literacy",5,-0.5
170810,8,2009,"lang",13,1,1,"170810_2009","literacy",5,-0.5
170810,8,2009,"wf",8.4,1,1,"170810_2009","literacy",0.4,-0.5
170810,8,2009,"ws",17.7,1,1,"170810_2009","literacy",9.7,-0.5
170810,8,2009,"ce",13,1,1,"170810_2009","math",5,-0.5
170810,8,2009,"psdi",13,1,1,"170810_2009","math",5,-0.5
170810,8,2009,"comp",13,1,1,"170810_2009","math",5,-0.5
170810,8,2009,"maths",NA,1,1,"170810_2009","math",NA,-0.5
170810,8,2009,"calc",18,1,1,"170810_2009","math",10,-0.5
170810,8,2009,"mf",18,1,1,"170810_2009","math",10,-0.5
170810,8,2009,"rc",13,2,1,"170810_2009","literacy",5,0.5
170810,8,2009,"lwid",10.4,2,1,"170810_2009","literacy",2.4,0.5
170810,8,2009,"wa",15.5,2,1,"170810_2009","literacy",7.5,0.5
170810,8,2009,"rf",12.2,2,1,"170810_2009","literacy",4.2,0.5
170810,8,2009,"cap",13,2,1,"170810_2009","literacy",5,0.5
170810,8,2009,"punc",13,2,1,"170810_2009","literacy",5,0.5
170810,8,2009,"ue",13,2,1,"170810_2009","literacy",5,0.5
170810,8,2009,"lang",13,2,1,"170810_2009","literacy",5,0.5
170810,8,2009,"wf",8.4,2,1,"170810_2009","literacy",0.4,0.5
170810,8,2009,"ws",9.4,2,1,"170810_2009","literacy",1.4,0.5
170810,8,2009,"ce",13,2,1,"170810_2009","math",5,0.5
170810,8,2009,"psdi",13,2,1,"170810_2009","math",5,0.5
170810,8,2009,"comp",13,2,1,"170810_2009","math",5,0.5
170810,8,2009,"maths",NA,2,1,"170810_2009","math",NA,0.5
170810,8,2009,"calc",18,2,1,"170810_2009","math",10,0.5
170810,8,2009,"mf",18,2,1,"170810_2009","math",10,0.5
200810,7,2009,"rc",10.2,1,1,"200810_2009","literacy",3.2,-0.5
200810,7,2009,"lwid",11.6,1,1,"200810_2009","literacy",4.6,-0.5
200810,7,2009,"wa",12.9,1,1,"200810_2009","literacy",5.9,-0.5
200810,7,2009,"rf",11.7,1,1,"200810_2009","literacy",4.7,-0.5
200810,7,2009,"cap",6.8,1,1,"200810_2009","literacy",-0.2,-0.5
200810,7,2009,"punc",13,1,1,"200810_2009","literacy",6,-0.5
200810,7,2009,"ue",12.8,1,1,"200810_2009","literacy",5.8,-0.5
200810,7,2009,"lang",10.9,1,1,"200810_2009","literacy",3.9,-0.5
200810,7,2009,"wf",18,1,1,"200810_2009","literacy",11,-0.5
200810,7,2009,"ws",11.9,1,1,"200810_2009","literacy",4.9,-0.5
200810,7,2009,"ce",10.3,1,1,"200810_2009","math",3.3,-0.5
200810,7,2009,"psdi",13,1,1,"200810_2009","math",6,-0.5
200810,7,2009,"comp",8.5,1,1,"200810_2009","math",1.5,-0.5
200810,7,2009,"maths",NA,1,1,"200810_2009","math",NA,-0.5
200810,7,2009,"calc",10.8,1,1,"200810_2009","math",3.8,-0.5
200810,7,2009,"mf",6.3,1,1,"200810_2009","math",-0.7,-0.5
200810,7,2009,"rc",13,2,1,"200810_2009","literacy",6,0.5
200810,7,2009,"lwid",9.1,2,1,"200810_2009","literacy",2.1,0.5
200810,7,2009,"wa",15.5,2,1,"200810_2009","literacy",8.5,0.5
200810,7,2009,"rf",14.6,2,1,"200810_2009","literacy",7.6,0.5
200810,7,2009,"cap",12.6,2,1,"200810_2009","literacy",5.6,0.5
200810,7,2009,"punc",13,2,1,"200810_2009","literacy",6,0.5
200810,7,2009,"ue",13,2,1,"200810_2009","literacy",6,0.5
200810,7,2009,"lang",12.9,2,1,"200810_2009","literacy",5.9,0.5
200810,7,2009,"wf",18,2,1,"200810_2009","literacy",11,0.5
200810,7,2009,"ws",14,2,1,"200810_2009","literacy",7,0.5
200810,7,2009,"ce",11.6,2,1,"200810_2009","math",4.6,0.5
200810,7,2009,"psdi",13,2,1,"200810_2009","math",6,0.5
200810,7,2009,"comp",11.5,2,1,"200810_2009","math",4.5,0.5
200810,7,2009,"maths",NA,2,1,"200810_2009","math",NA,0.5
200810,7,2009,"calc",18,2,1,"200810_2009","math",11,0.5
200810,7,2009,"mf",8.4,2,1,"200810_2009","math",1.4,0.5
220810,8,2009,"rc",7.1,1,2,"220810_2009","literacy",-0.9,-0.5
220810,8,2009,"lwid",5.1,1,2,"220810_2009","literacy",-2.9,-0.5
220810,8,2009,"wa",5.1,1,2,"220810_2009","literacy",-2.9,-0.5
220810,8,2009,"rf",6.7,1,2,"220810_2009","literacy",-1.3,-0.5
220810,8,2009,"cap",13,1,2,"220810_2009","literacy",5,-0.5
220810,8,2009,"punc",7.9,1,2,"220810_2009","literacy",-0.0999999999999996,-0.5
220810,8,2009,"ue",10,1,2,"220810_2009","literacy",2,-0.5
220810,8,2009,"lang",10.3,1,2,"220810_2009","literacy",2.3,-0.5
220810,8,2009,"wf",4.2,1,2,"220810_2009","literacy",-3.8,-0.5
220810,8,2009,"ws",8.9,1,2,"220810_2009","literacy",0.9,-0.5
220810,8,2009,"ce",6.4,1,2,"220810_2009","math",-1.6,-0.5
220810,8,2009,"psdi",12.1,1,2,"220810_2009","math",4.1,-0.5
220810,8,2009,"comp",5.7,1,2,"220810_2009","math",-2.3,-0.5
220810,8,2009,"maths",NA,1,2,"220810_2009","math",NA,-0.5
220810,8,2009,"calc",8.8,1,2,"220810_2009","math",0.800000000000001,-0.5
220810,8,2009,"mf",5.9,1,2,"220810_2009","math",-2.1,-0.5
220810,8,2009,"rc",11.4,2,2,"220810_2009","literacy",3.4,0.5
220810,8,2009,"lwid",8.5,2,2,"220810_2009","literacy",0.5,0.5
220810,8,2009,"wa",7.5,2,2,"220810_2009","literacy",-0.5,0.5
220810,8,2009,"rf",6.3,2,2,"220810_2009","literacy",-1.7,0.5
220810,8,2009,"cap",13,2,2,"220810_2009","literacy",5,0.5
220810,8,2009,"punc",8.9,2,2,"220810_2009","literacy",0.9,0.5
220810,8,2009,"ue",10.8,2,2,"220810_2009","literacy",2.8,0.5
220810,8,2009,"lang",10.9,2,2,"220810_2009","literacy",2.9,0.5
220810,8,2009,"wf",6.1,2,2,"220810_2009","literacy",-1.9,0.5
220810,8,2009,"ws",9.4,2,2,"220810_2009","literacy",1.4,0.5
220810,8,2009,"ce",13,2,2,"220810_2009","math",5,0.5
220810,8,2009,"psdi",13,2,2,"220810_2009","math",5,0.5
220810,8,2009,"comp",13,2,2,"220810_2009","math",5,0.5
220810,8,2009,"maths",NA,2,2,"220810_2009","math",NA,0.5
220810,8,2009,"calc",18,2,2,"220810_2009","math",10,0.5
220810,8,2009,"mf",10.7,2,2,"220810_2009","math",2.7,0.5
230810,7,2009,"rc",13,1,2,"230810_2009","literacy",6,-0.5
230810,7,2009,"lwid",10.6,1,2,"230810_2009","literacy",3.6,-0.5
230810,7,2009,"wa",7.5,1,2,"230810_2009","literacy",0.5,-0.5
230810,7,2009,"rf",18,1,2,"230810_2009","literacy",11,-0.5
230810,7,2009,"cap",13,1,2,"230810_2009","literacy",6,-0.5
230810,7,2009,"punc",13,1,2,"230810_2009","literacy",6,-0.5
230810,7,2009,"ue",13,1,2,"230810_2009","literacy",6,-0.5
230810,7,2009,"lang",13,1,2,"230810_2009","literacy",6,-0.5
230810,7,2009,"wf",4.6,1,2,"230810_2009","literacy",-2.4,-0.5
230810,7,2009,"ws",17.7,1,2,"230810_2009","literacy",10.7,-0.5
230810,7,2009,"ce",11.8,1,2,"230810_2009","math",4.8,-0.5
230810,7,2009,"psdi",13,1,2,"230810_2009","math",6,-0.5
230810,7,2009,"comp",5.6,1,2,"230810_2009","math",-1.4,-0.5
230810,7,2009,"maths",NA,1,2,"230810_2009","math",NA,-0.5
230810,7,2009,"calc",12.1,1,2,"230810_2009","math",5.1,-0.5
230810,7,2009,"mf",4.8,1,2,"230810_2009","math",-2.2,-0.5
230810,7,2009,"rc",13,2,2,"230810_2009","literacy",6,0.5
230810,7,2009,"lwid",12.4,2,2,"230810_2009","literacy",5.4,0.5
230810,7,2009,"wa",12.9,2,2,"230810_2009","literacy",5.9,0.5
230810,7,2009,"rf",18,2,2,"230810_2009","literacy",11,0.5
230810,7,2009,"cap",13,2,2,"230810_2009","literacy",6,0.5
230810,7,2009,"punc",13,2,2,"230810_2009","literacy",6,0.5
230810,7,2009,"ue",13,2,2,"230810_2009","literacy",6,0.5
230810,7,2009,"lang",13,2,2,"230810_2009","literacy",6,0.5
230810,7,2009,"wf",5.7,2,2,"230810_2009","literacy",-1.3,0.5
230810,7,2009,"ws",18,2,2,"230810_2009","literacy",11,0.5
230810,7,2009,"ce",11.1,2,2,"230810_2009","math",4.1,0.5
230810,7,2009,"psdi",13,2,2,"230810_2009","math",6,0.5
230810,7,2009,"comp",8.4,2,2,"230810_2009","math",1.4,0.5
230810,7,2009,"maths",NA,2,2,"230810_2009","math",NA,0.5
230810,7,2009,"calc",18,2,2,"230810_2009","math",11,0.5
230810,7,2009,"mf",6.2,2,2,"230810_2009","math",-0.8,0.5
240810,7,2009,"rc",3.5,1,2,"240810_2009","literacy",-3.5,-0.5
240810,7,2009,"lwid",5.9,1,2,"240810_2009","literacy",-1.1,-0.5
240810,7,2009,"wa",3.9,1,2,"240810_2009","literacy",-3.1,-0.5
240810,7,2009,"rf",7.1,1,2,"240810_2009","literacy",0.0999999999999996,-0.5
240810,7,2009,"cap",1.9,1,2,"240810_2009","literacy",-5.1,-0.5
240810,7,2009,"punc",2.2,1,2,"240810_2009","literacy",-4.8,-0.5
240810,7,2009,"ue",1.5,1,2,"240810_2009","literacy",-5.5,-0.5
240810,7,2009,"lang",1.7,1,2,"240810_2009","literacy",-5.3,-0.5
240810,7,2009,"wf",5.3,1,2,"240810_2009","literacy",-1.7,-0.5
240810,7,2009,"ws",8.9,1,2,"240810_2009","literacy",1.9,-0.5
240810,7,2009,"ce",5.6,1,2,"240810_2009","math",-1.4,-0.5
240810,7,2009,"psdi",7.3,1,2,"240810_2009","math",0.3,-0.5
240810,7,2009,"comp",4.5,1,2,"240810_2009","math",-2.5,-0.5
240810,7,2009,"maths",NA,1,2,"240810_2009","math",NA,-0.5
240810,7,2009,"calc",6.2,1,2,"240810_2009","math",-0.8,-0.5
240810,7,2009,"mf",4.6,1,2,"240810_2009","math",-2.4,-0.5
240810,7,2009,"rc",9.3,2,2,"240810_2009","literacy",2.3,0.5
240810,7,2009,"lwid",8,2,2,"240810_2009","literacy",1,0.5
240810,7,2009,"wa",4.4,2,2,"240810_2009","literacy",-2.6,0.5
240810,7,2009,"rf",6.3,2,2,"240810_2009","literacy",-0.7,0.5
240810,7,2009,"cap",11.9,2,2,"240810_2009","literacy",4.9,0.5
240810,7,2009,"punc",4.8,2,2,"240810_2009","literacy",-2.2,0.5
240810,7,2009,"ue",9.3,2,2,"240810_2009","literacy",2.3,0.5
240810,7,2009,"lang",8.9,2,2,"240810_2009","literacy",1.9,0.5
240810,7,2009,"wf",6.1,2,2,"240810_2009","literacy",-0.9,0.5
240810,7,2009,"ws",6,2,2,"240810_2009","literacy",-1,0.5
240810,7,2009,"ce",9.4,2,2,"240810_2009","math",2.4,0.5
240810,7,2009,"psdi",6.4,2,2,"240810_2009","math",-0.6,0.5
240810,7,2009,"comp",6.2,2,2,"240810_2009","math",-0.8,0.5
240810,7,2009,"maths",NA,2,2,"240810_2009","math",NA,0.5
240810,7,2009,"calc",12.9,2,2,"240810_2009","math",5.9,0.5
240810,7,2009,"mf",7.8,2,2,"240810_2009","math",0.8,0.5
250810,6,2009,"rc",6.5,1,2,"250810_2009","literacy",0.5,-0.5
250810,6,2009,"lwid",5.1,1,2,"250810_2009","literacy",-0.9,-0.5
250810,6,2009,"wa",4.7,1,2,"250810_2009","literacy",-1.3,-0.5
250810,6,2009,"rf",6.7,1,2,"250810_2009","literacy",0.7,-0.5
250810,6,2009,"cap",5.6,1,2,"250810_2009","literacy",-0.4,-0.5
250810,6,2009,"punc",3.7,1,2,"250810_2009","literacy",-2.3,-0.5
250810,6,2009,"ue",4.2,1,2,"250810_2009","literacy",-1.8,-0.5
250810,6,2009,"lang",4.5,1,2,"250810_2009","literacy",-1.5,-0.5
250810,6,2009,"wf",5.3,1,2,"250810_2009","literacy",-0.7,-0.5
250810,6,2009,"ws",5.9,1,2,"250810_2009","literacy",-0.0999999999999996,-0.5
250810,6,2009,"ce",5.1,1,2,"250810_2009","math",-0.9,-0.5
250810,6,2009,"psdi",6.3,1,2,"250810_2009","math",0.3,-0.5
250810,6,2009,"comp",4.5,1,2,"250810_2009","math",-1.5,-0.5
250810,6,2009,"maths",NA,1,2,"250810_2009","math",NA,-0.5
250810,6,2009,"calc",4.1,1,2,"250810_2009","math",-1.9,-0.5
250810,6,2009,"mf",3.1,1,2,"250810_2009","math",-2.9,-0.5
250810,6,2009,"rc",5.3,2,2,"250810_2009","literacy",-0.7,0.5
250810,6,2009,"lwid",5.2,2,2,"250810_2009","literacy",-0.8,0.5
250810,6,2009,"wa",5.6,2,2,"250810_2009","literacy",-0.4,0.5
250810,6,2009,"rf",7.3,2,2,"250810_2009","literacy",1.3,0.5
250810,6,2009,"cap",4.6,2,2,"250810_2009","literacy",-1.4,0.5
250810,6,2009,"punc",5.3,2,2,"250810_2009","literacy",-0.7,0.5
250810,6,2009,"ue",4.4,2,2,"250810_2009","literacy",-1.6,0.5
250810,6,2009,"lang",4.8,2,2,"250810_2009","literacy",-1.2,0.5
250810,6,2009,"wf",5.7,2,2,"250810_2009","literacy",-0.3,0.5
250810,6,2009,"ws",5,2,2,"250810_2009","literacy",-1,0.5
250810,6,2009,"ce",5.1,2,2,"250810_2009","math",-0.9,0.5
250810,6,2009,"psdi",6,2,2,"250810_2009","math",0,0.5
250810,6,2009,"comp",4.9,2,2,"250810_2009","math",-1.1,0.5
250810,6,2009,"maths",NA,2,2,"250810_2009","math",NA,0.5
250810,6,2009,"calc",4.4,2,2,"250810_2009","math",-1.6,0.5
250810,6,2009,"mf",4.9,2,2,"250810_2009","math",-1.1,0.5
260810,8,2009,"rc",6.1,1,2,"260810_2009","literacy",-1.9,-0.5
260810,8,2009,"lwid",6.7,1,2,"260810_2009","literacy",-1.3,-0.5
260810,8,2009,"wa",5.5,1,2,"260810_2009","literacy",-2.5,-0.5
260810,8,2009,"rf",12.5,1,2,"260810_2009","literacy",4.5,-0.5
260810,8,2009,"cap",2.8,1,2,"260810_2009","literacy",-5.2,-0.5
260810,8,2009,"punc",6.7,1,2,"260810_2009","literacy",-1.3,-0.5
260810,8,2009,"ue",4,1,2,"260810_2009","literacy",-4,-0.5
260810,8,2009,"lang",4.5,1,2,"260810_2009","literacy",-3.5,-0.5
260810,8,2009,"wf",6.1,1,2,"260810_2009","literacy",-1.9,-0.5
260810,8,2009,"ws",6.5,1,2,"260810_2009","literacy",-1.5,-0.5
260810,8,2009,"ce",4.5,1,2,"260810_2009","math",-3.5,-0.5
260810,8,2009,"psdi",4.1,1,2,"260810_2009","math",-3.9,-0.5
260810,8,2009,"comp",3.8,1,2,"260810_2009","math",-4.2,-0.5
260810,8,2009,"maths",NA,1,2,"260810_2009","math",NA,-0.5
260810,8,2009,"calc",6.2,1,2,"260810_2009","math",-1.8,-0.5
260810,8,2009,"mf",12.9,1,2,"260810_2009","math",4.9,-0.5
260810,8,2009,"rc",6.2,2,2,"260810_2009","literacy",-1.8,0.5
260810,8,2009,"lwid",4.7,2,2,"260810_2009","literacy",-3.3,0.5
260810,8,2009,"wa",4.4,2,2,"260810_2009","literacy",-3.6,0.5
260810,8,2009,"rf",18,2,2,"260810_2009","literacy",10,0.5
260810,8,2009,"cap",7,2,2,"260810_2009","literacy",-1,0.5
260810,8,2009,"punc",7.7,2,2,"260810_2009","literacy",-0.3,0.5
260810,8,2009,"ue",4.3,2,2,"260810_2009","literacy",-3.7,0.5
260810,8,2009,"lang",6.3,2,2,"260810_2009","literacy",-1.7,0.5
260810,8,2009,"wf",13,2,2,"260810_2009","literacy",5,0.5
260810,8,2009,"ws",9.4,2,2,"260810_2009","literacy",1.4,0.5
260810,8,2009,"ce",5,2,2,"260810_2009","math",-3,0.5
260810,8,2009,"psdi",4.4,2,2,"260810_2009","math",-3.6,0.5
260810,8,2009,"comp",5.3,2,2,"260810_2009","math",-2.7,0.5
260810,8,2009,"maths",NA,2,2,"260810_2009","math",NA,0.5
260810,8,2009,"calc",9.8,2,2,"260810_2009","math",1.8,0.5
260810,8,2009,"mf",18,2,2,"260810_2009","math",10,0.5
290810,8,2009,"rc",8.7,1,1,"290810_2009","literacy",0.699999999999999,-0.5
290810,8,2009,"lwid",8,1,1,"290810_2009","literacy",0,-0.5
290810,8,2009,"wa",6.7,1,1,"290810_2009","literacy",-1.3,-0.5
290810,8,2009,"rf",5.5,1,1,"290810_2009","literacy",-2.5,-0.5
290810,8,2009,"cap",3.9,1,1,"290810_2009","literacy",-4.1,-0.5
290810,8,2009,"punc",9,1,1,"290810_2009","literacy",1,-0.5
290810,8,2009,"ue",6.2,1,1,"290810_2009","literacy",-1.8,-0.5
290810,8,2009,"lang",6.4,1,1,"290810_2009","literacy",-1.6,-0.5
290810,8,2009,"wf",6.1,1,1,"290810_2009","literacy",-1.9,-0.5
290810,8,2009,"ws",6.5,1,1,"290810_2009","literacy",-1.5,-0.5
290810,8,2009,"ce",4.8,1,1,"290810_2009","math",-3.2,-0.5
290810,8,2009,"psdi",3.1,1,1,"290810_2009","math",-4.9,-0.5
290810,8,2009,"comp",5.7,1,1,"290810_2009","math",-2.3,-0.5
290810,8,2009,"maths",NA,1,1,"290810_2009","math",NA,-0.5
290810,8,2009,"calc",7.3,1,1,"290810_2009","math",-0.7,-0.5
290810,8,2009,"mf",4.4,1,1,"290810_2009","math",-3.6,-0.5
290810,8,2009,"rc",11.4,2,1,"290810_2009","literacy",3.4,0.5
290810,8,2009,"lwid",9.7,2,1,"290810_2009","literacy",1.7,0.5
290810,8,2009,"wa",12.9,2,1,"290810_2009","literacy",4.9,0.5
290810,8,2009,"rf",5.4,2,1,"290810_2009","literacy",-2.6,0.5
290810,8,2009,"cap",4.7,2,1,"290810_2009","literacy",-3.3,0.5
290810,8,2009,"punc",5.9,2,1,"290810_2009","literacy",-2.1,0.5
290810,8,2009,"ue",6.2,2,1,"290810_2009","literacy",-1.8,0.5
290810,8,2009,"lang",5.6,2,1,"290810_2009","literacy",-2.4,0.5
290810,8,2009,"wf",5.7,2,1,"290810_2009","literacy",-2.3,0.5
290810,8,2009,"ws",6,2,1,"290810_2009","literacy",-2,0.5
290810,8,2009,"ce",7.7,2,1,"290810_2009","math",-0.3,0.5
290810,8,2009,"psdi",4.8,2,1,"290810_2009","math",-3.2,0.5
290810,8,2009,"comp",3.7,2,1,"290810_2009","math",-4.3,0.5
290810,8,2009,"maths",NA,2,1,"290810_2009","math",NA,0.5
290810,8,2009,"calc",6.7,2,1,"290810_2009","math",-1.3,0.5
290810,8,2009,"mf",3.7,2,1,"290810_2009","math",-4.3,0.5
300810,2,2009,"rc",0,1,1,"300810_2009","literacy",-2,-0.5
300810,2,2009,"lwid",3.4,1,1,"300810_2009","literacy",1.4,-0.5
300810,2,2009,"wa",2.7,1,1,"300810_2009","literacy",0.7,-0.5
300810,2,2009,"rf",2.6,1,1,"300810_2009","literacy",0.6,-0.5
300810,2,2009,"cap",0,1,1,"300810_2009","literacy",-2,-0.5
300810,2,2009,"punc",0,1,1,"300810_2009","literacy",-2,-0.5
300810,2,2009,"ue",0,1,1,"300810_2009","literacy",-2,-0.5
300810,2,2009,"lang",0,1,1,"300810_2009","literacy",-2,-0.5
300810,2,2009,"wf",2.1,1,1,"300810_2009","literacy",0.1,-0.5
300810,2,2009,"ws",2.2,1,1,"300810_2009","literacy",0.2,-0.5
300810,2,2009,"ce",0,1,1,"300810_2009","math",-2,-0.5
300810,2,2009,"psdi",0,1,1,"300810_2009","math",-2,-0.5
300810,2,2009,"comp",0,1,1,"300810_2009","math",-2,-0.5
300810,2,2009,"maths",NA,1,1,"300810_2009","math",NA,-0.5
300810,2,2009,"calc",2.6,1,1,"300810_2009","math",0.6,-0.5
300810,2,2009,"mf",1.6,1,1,"300810_2009","math",-0.4,-0.5
300810,2,2009,"rc",5.2,2,1,"300810_2009","literacy",3.2,0.5
300810,2,2009,"lwid",4.7,2,1,"300810_2009","literacy",2.7,0.5
300810,2,2009,"wa",5.1,2,1,"300810_2009","literacy",3.1,0.5
300810,2,2009,"rf",4.3,2,1,"300810_2009","literacy",2.3,0.5
300810,2,2009,"cap",2.5,2,1,"300810_2009","literacy",0.5,0.5
300810,2,2009,"punc",3.5,2,1,"300810_2009","literacy",1.5,0.5
300810,2,2009,"ue",4.6,2,1,"300810_2009","literacy",2.6,0.5
300810,2,2009,"lang",3.5,2,1,"300810_2009","literacy",1.5,0.5
300810,2,2009,"wf",3.6,2,1,"300810_2009","literacy",1.6,0.5
300810,2,2009,"ws",3.7,2,1,"300810_2009","literacy",1.7,0.5
300810,2,2009,"ce",3.9,2,1,"300810_2009","math",1.9,0.5
300810,2,2009,"psdi",3.4,2,1,"300810_2009","math",1.4,0.5
300810,2,2009,"comp",2,2,1,"300810_2009","math",0,0.5
300810,2,2009,"maths",NA,2,1,"300810_2009","math",NA,0.5
300810,2,2009,"calc",4.1,2,1,"300810_2009","math",2.1,0.5
300810,2,2009,"mf",2.7,2,1,"300810_2009","math",0.7,0.5
310810,8,2009,"rc",8.2,1,2,"310810_2009","literacy",0.199999999999999,-0.5
310810,8,2009,"lwid",7.5,1,2,"310810_2009","literacy",-0.5,-0.5
310810,8,2009,"wa",6.1,1,2,"310810_2009","literacy",-1.9,-0.5
310810,8,2009,"rf",9.2,1,2,"310810_2009","literacy",1.2,-0.5
310810,8,2009,"cap",7.5,1,2,"310810_2009","literacy",-0.5,-0.5
310810,8,2009,"punc",7.5,1,2,"310810_2009","literacy",-0.5,-0.5
310810,8,2009,"ue",7.4,1,2,"310810_2009","literacy",-0.6,-0.5
310810,8,2009,"lang",7.5,1,2,"310810_2009","literacy",-0.5,-0.5
310810,8,2009,"wf",3.9,1,2,"310810_2009","literacy",-4.1,-0.5
310810,8,2009,"ws",3.5,1,2,"310810_2009","literacy",-4.5,-0.5
310810,8,2009,"ce",4.5,1,2,"310810_2009","math",-3.5,-0.5
310810,8,2009,"psdi",5.5,1,2,"310810_2009","math",-2.5,-0.5
310810,8,2009,"comp",3.5,1,2,"310810_2009","math",-4.5,-0.5
310810,8,2009,"maths",NA,1,2,"310810_2009","math",NA,-0.5
310810,8,2009,"calc",4.1,1,2,"310810_2009","math",-3.9,-0.5
310810,8,2009,"mf",8.3,1,2,"310810_2009","math",0.300000000000001,-0.5
310810,8,2009,"rc",10.4,2,2,"310810_2009","literacy",2.4,0.5
310810,8,2009,"lwid",8.5,2,2,"310810_2009","literacy",0.5,0.5
310810,8,2009,"wa",8.6,2,2,"310810_2009","literacy",0.6,0.5
310810,8,2009,"rf",8.2,2,2,"310810_2009","literacy",0.199999999999999,0.5
310810,8,2009,"cap",7.7,2,2,"310810_2009","literacy",-0.3,0.5
310810,8,2009,"punc",6.8,2,2,"310810_2009","literacy",-1.2,0.5
310810,8,2009,"ue",13,2,2,"310810_2009","literacy",5,0.5
310810,8,2009,"lang",9.2,2,2,"310810_2009","literacy",1.2,0.5
310810,8,2009,"wf",10.1,2,2,"310810_2009","literacy",2.1,0.5
310810,8,2009,"ws",10.9,2,2,"310810_2009","literacy",2.9,0.5
310810,8,2009,"ce",4.2,2,2,"310810_2009","math",-3.8,0.5
310810,8,2009,"psdi",4.4,2,2,"310810_2009","math",-3.6,0.5
310810,8,2009,"comp",5.3,2,2,"310810_2009","math",-2.7,0.5
310810,8,2009,"maths",NA,2,2,"310810_2009","math",NA,0.5
310810,8,2009,"calc",4.4,2,2,"310810_2009","math",-3.6,0.5
310810,8,2009,"mf",14.8,2,2,"310810_2009","math",6.8,0.5
320810,4,2009,"rc",3.2,1,1,"320810_2009","literacy",-0.8,-0.5
320810,4,2009,"lwid",3.3,1,1,"320810_2009","literacy",-0.7,-0.5
320810,4,2009,"wa",4.7,1,1,"320810_2009","literacy",0.7,-0.5
320810,4,2009,"rf",3.4,1,1,"320810_2009","literacy",-0.6,-0.5
320810,4,2009,"cap",6.2,1,1,"320810_2009","literacy",2.2,-0.5
320810,4,2009,"punc",2.1,1,1,"320810_2009","literacy",-1.9,-0.5
320810,4,2009,"ue",2.7,1,1,"320810_2009","literacy",-1.3,-0.5
320810,4,2009,"lang",3.7,1,1,"320810_2009","literacy",-0.3,-0.5
320810,4,2009,"wf",2.1,1,1,"320810_2009","literacy",-1.9,-0.5
320810,4,2009,"ws",3.7,1,1,"320810_2009","literacy",-0.3,-0.5
320810,4,2009,"ce",1.5,1,1,"320810_2009","math",-2.5,-0.5
320810,4,2009,"psdi",2.1,1,1,"320810_2009","math",-1.9,-0.5
320810,4,2009,"comp",1.5,1,1,"320810_2009","math",-2.5,-0.5
320810,4,2009,"maths",NA,1,1,"320810_2009","math",NA,-0.5
320810,4,2009,"calc",2.4,1,1,"320810_2009","math",-1.6,-0.5
320810,4,2009,"mf",2,1,1,"320810_2009","math",-2,-0.5
320810,4,2009,"rc",4.6,2,1,"320810_2009","literacy",0.6,0.5
320810,4,2009,"lwid",3.7,2,1,"320810_2009","literacy",-0.3,0.5
320810,4,2009,"wa",4.4,2,1,"320810_2009","literacy",0.4,0.5
320810,4,2009,"rf",5.9,2,1,"320810_2009","literacy",1.9,0.5
320810,4,2009,"cap",1.6,2,1,"320810_2009","literacy",-2.4,0.5
320810,4,2009,"punc",2.9,2,1,"320810_2009","literacy",-1.1,0.5
320810,4,2009,"ue",2.6,2,1,"320810_2009","literacy",-1.4,0.5
320810,4,2009,"lang",2.4,2,1,"320810_2009","literacy",-1.6,0.5
320810,4,2009,"wf",4.6,2,1,"320810_2009","literacy",0.6,0.5
320810,4,2009,"ws",8.1,2,1,"320810_2009","literacy",4.1,0.5
320810,4,2009,"ce",3.9,2,1,"320810_2009","math",-0.1,0.5
320810,4,2009,"psdi",3.8,2,1,"320810_2009","math",-0.2,0.5
320810,4,2009,"comp",3.2,2,1,"320810_2009","math",-0.8,0.5
320810,4,2009,"maths",NA,2,1,"320810_2009","math",NA,0.5
320810,4,2009,"calc",3,2,1,"320810_2009","math",-1,0.5
320810,4,2009,"mf",3.6,2,1,"320810_2009","math",-0.4,0.5
330810,7,2009,"rc",3,1,2,"330810_2009","literacy",-4,-0.5
330810,7,2009,"lwid",6.7,1,2,"330810_2009","literacy",-0.3,-0.5
330810,7,2009,"wa",7.5,1,2,"330810_2009","literacy",0.5,-0.5
330810,7,2009,"rf",4.5,1,2,"330810_2009","literacy",-2.5,-0.5
330810,7,2009,"cap",7.3,1,2,"330810_2009","literacy",0.3,-0.5
330810,7,2009,"punc",8.8,1,2,"330810_2009","literacy",1.8,-0.5
330810,7,2009,"ue",7.8,1,2,"330810_2009","literacy",0.8,-0.5
330810,7,2009,"lang",8,1,2,"330810_2009","literacy",1,-0.5
330810,7,2009,"wf",5.3,1,2,"330810_2009","literacy",-1.7,-0.5
330810,7,2009,"ws",8.9,1,2,"330810_2009","literacy",1.9,-0.5
330810,7,2009,"ce",4.3,1,2,"330810_2009","math",-2.7,-0.5
330810,7,2009,"psdi",2.8,1,2,"330810_2009","math",-4.2,-0.5
330810,7,2009,"comp",4.5,1,2,"330810_2009","math",-2.5,-0.5
330810,7,2009,"maths",NA,1,2,"330810_2009","math",NA,-0.5
330810,7,2009,"calc",8,1,2,"330810_2009","math",1,-0.5
